,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
const,8.100633150583134,3.0314866707723014,2.6721651883494566,0.007536353915162196,2.159028456256191,14.042237844910076
Global_Stablecoins_Mcap_USD_log_return,-31.229604129881217,9.840693932211103,-3.173516455751027,0.0015060436422848218,-50.51700981989683,-11.94219843986561
Global_Gross_Revenue_USD_log_return,-1.430849225575169,0.35113865741322997,-4.074883796947782,4.603732942491724e-05,-2.1190683476848484,-0.7426301034654899
ETHUSDT_Log_Return,-3.9681021128560774,1.278879726860516,-3.1027953837357742,0.0019170213314501938,-6.47466031806111,-1.4615439076510444
MSCIEM,-1.1676526777468585,0.4325047897591038,-2.6997450788862176,0.006939262467508082,-2.01534648881577,-0.31995886667794715
EUR_CNY_log_return,-25.70865538263616,12.65519078922511,-2.0314711813373085,0.04220722007027586,-50.512373547000394,-0.9049372182719218
